title,url,address,latitude,longitude,price,info,description
"75 Tiffany Court St. John&apos;s, Newfoundland &amp; Labrador",https://www.kijiji.ca/v-commercial-office-space/st-johns/75-tiffany-court-st-johns-newfoundland-labrador/1725097792,"Tiffany Court, St. John&apos;s, NL, A1A0L1",47.588310976321,-52.713784963225,$25,,"Now available in the highly sought-after East End, this professional space offers approximately 3,530 sq. ft. of well-laid-out floor area, ideal for a wide range of business uses but ideal for ..."
"30-44 Ropewalk Lane Unit#13 St. John&apos;s, Newfoundland &amp; Labrador",https://www.kijiji.ca/v-commercial-office-space/st-johns/30-44-ropewalk-lane-unit-13-st-johns-newfoundland-labrador/1735800124,"Ropewalk Lane Unit#13, St. John&apos;s, NL, A1E5T2",47.556154642979,-52.735210365027,$19,,"Unit 1 at 30–44 Ropewalk Lane offers approximately 4,124 square feet of versatile commercial space in a well-located and highly accessible area of St. John’s. This ground-level unit provides ..."
"25 Verafin Way Unit#2 St. John&apos;s, Newfoundland &amp; Labrador",https://www.kijiji.ca/v-commercial-office-space/st-johns/25-verafin-way-unit-2-st-johns-newfoundland-labrador/1734354125,"Verafin Way Unit#2, St. John&apos;s, NL, A1A0L9",47.617666748174,-52.726771213453,$32,,"Unit 2 of a modern three-unit class-a commercial building is available for lease at 25 Verafin Way, located in the highly desirable east end of St. John’s. This newly constructed space offers a ..."
"210 Kenmount Road St. John&apos;s, Newfoundland &amp; Labrador",https://www.kijiji.ca/v-commercial-office-space/st-johns/210-kenmount-road-st-johns-newfoundland-labrador/1738961627,"Kenmount Road, St. John&apos;s, NL, A1B3R2",47.554087291812,-52.770232356832,$14000,,"Prime Commercial Leasing Opportunity. 120,000+ Vehicles Pass Daily - Maximum Exposure! Position your business in a high-visibility location with exceptional traffic flow and a versatile commercial ..."
"235 Pouch Cove Highway Flatrock, Newfoundland &amp; Labrador",https://www.kijiji.ca/v-commercial-office-space/st-johns/235-pouch-cove-highway-flatrock-newfoundland-labrador/1741718627,"Pouch Cove Highway, Flatrock, NL, A1K1C9",47.720484198101,-52.729586506655,$15,,"Commercial property for lease $15/PSF + (Triple Net). 4,500 gross square feet of commercial space just 15 minutes outside of St. John’s. Space offered for leased is a demised section of the building. ..."
"95 Lemarchant Road Unit#101 St. John&apos;s, Newfoundland &amp; Labrador",https://www.kijiji.ca/v-commercial-office-space/st-johns/95-lemarchant-road-unit-101-st-johns-newfoundland-labrador/1737347779,"Lemarchant Road Unit#101, St. John&apos;s, NL, A1B2B7",47.566899446569,-52.750099139637,$5000,,"For lease! Approximately 3500 square feet of bright, spacious office space, conveniently located on Lemarchant Road in a secured building with off street parking and only minutes from downtown! ..."
Room for Rent 325.00/mth,https://www.kijiji.ca/v-room-rental-roommate/st-johns/room-for-rent-325-00-mth/1741702661,"Newfoundland and Labrador, A0B 1S0",47.276604928671,-53.736376563896,$325,Pets Allowed: Yes,The small room is 325 which is furnished
Beautiful Furnished Room,https://www.kijiji.ca/v-room-rental-roommate/st-johns/beautiful-furnished-room/1741678236,"St. John&apos;s, NL A1C 4H1",47.564925131185,-52.716329038477,$650,Pets Allowed: No,"Available Furnished room with bed, dresser, desk, chair, and closet. Three level townhouse is fully furnished with 3 upper level rooms, 2 lower level rooms, 2 bathrooms, den area, laundry room with ..."
Room for rent in Mount Pearl,https://www.kijiji.ca/v-room-rental-roommate/st-johns/room-for-rent-in-mount-pearl/1741156651,"Mount Pearl, NL A1N 3E7",47.525657465461,-52.801457994059,$850,Pets Allowed: No,Fully Furnished Room for Rent – Mount Pearl Fully furnished room available in my home in Mount Pearl. Included: Utilities Wi-Fi Washer &amp; dryer Off-street parking You&apos;ll have shared access to the ...
Office/Clinic Space for Lease - 302 Hamilton Ave,https://www.kijiji.ca/v-commercial-office-space/st-johns/office-clinic-space-for-lease-302-hamilton-ave/1740855689,"St. John&apos;s, NL A1A 4P4",47.609450764772,-52.704911712885,$2750,Size (sq ft): 1600,"For Lease, Office/Clinic Space at 302 Hamilton Avenue. On site parking for 20 vehicles. Air conditioned. Reception area, two bathrooms, seven offices/clinic rooms and kitchen."
Room for rent,https://www.kijiji.ca/v-room-rental-roommate/st-johns/room-for-rent/1740609650,"St. John&apos;s, NL A1B 0M2",47.557380957323,-52.798308493941,$675,Pets Allowed: No,"I have one bedroom in a four bedroom apartment. Rent is inclusive of heat, light and internet. Room is furnished with bed, mattress, computer table and chair Please contact me through kijijji for ..."
Retail Office space for rent,https://www.kijiji.ca/v-commercial-office-space/st-johns/retail-office-space-for-rent/1740581818,"11 Russell St, Carbonear, A1Y 1A9",47.73967255733,-53.217869518892,$1850,Size (sq ft): 2450,"2,450sq.ft. retail/office space at Powell Plaza 120 Columbus Drive Main Hwy. Carbonear. Has a walk in vault/safe."
upper level house for rent,https://www.kijiji.ca/v-room-rental-roommate/st-johns/upper-level-house-for-rent/1740557474,"315 Freshwater Rd, St. John&apos;s, NL A1B 1B7",47.562763019261,-52.741328986707,$3250,,"Upper Level 6 Rosemarie Drive, JUST RENOVATED UPPER LEVEL OF DETACHED HOUSE WITH 4 BEDROOMS AND 2 FULL BATHROOMS. This Solid Brick Bungalow Is Located In Sought After Wexford-Maryvale Area Of ..."
RM wanted In 3 Bedroom Victorian Downtown Apartment,https://www.kijiji.ca/v-room-rental-roommate/st-johns/rm-wanted-in-3-bedroom-victorian-downtown-apartment/1740450150,"St. John&apos;s, NL A1C 3K3",47.572784129331,-52.701826837241,$850,Pets Allowed: No,"Roommate wanted for beautiful spacious apartment in heritage area of downtown. This large room has its own working fireplace, hardwood floors and lots of character. Seeking mature, easygoing, clean ..."
Office Rental - sought location (previous Dr&apos;s Office),https://www.kijiji.ca/v-commercial-office-space/st-johns/office-rental-sought-location-previous-drs-office/1740434291,"St. John&apos;s, NL A1B 4S8",47.565817426688,-52.73864334111,$1999,,"For lease! conveniently located on Patron Medical Cluster near Elizabeth and MUN, with off street parking and only minutes from HSC! Currently set up as office space. Lease required. Priced to rent ..."
"Rooms for rent (lease not required, optional)",https://www.kijiji.ca/v-room-rental-roommate/st-johns/rooms-for-rent-lease-not-required-optional/1740432388,"A1C 3K1, Canada",47.573142162325,-52.701259633853,$569,,"Room available in a decent, safe, and secure house. Currently, there is a university student in another room, very clean and reliable. It is immediately available; furnished and move-in ready! ✨ ..."
